CODIGO,NOMBRES Y APELLIDOS,ESCUELA PROFESIONAL,PUNTAJE,ORDEN DE MÉRITO,RESULTADO
170973,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
194476,,,,,
153984,,,,,
158162,,,,,
111330,,,,,
143591,,,,,
179561,,,,,
175400,,,,,ALCANZÓ VACANTE
129354,,,,,ALCANZÓ VACANTE
172461,,,,,ALCANZÓ VACANTE
154944,,,,,
190604,,,,,ALCANZÓ VACANTE
151960,,,,,ALCANZÓ VACANTE
186726,,,,,ALCANZÓ VACANTE
154341,,,,,
148105,,,,,
135079,,,,,
105041,,,,,ALCANZÓ VACANTE
168597,,,,,
156674,,,,,
197148,,,,,
172808,,,,,ALCANZÓ VACANTE
120924,,,,,ALCANZÓ VACANTE
186358,,,,,
211890,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
214385,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
152573,,,,,ALCANZÓ VACANTE
182048,,,,,ALCANZÓ VACANTE
154042,,,,,ALCANZÓ VACANTE
164090,,,,,
122880,,,,,ALCANZÓ VACANTE
109552,,,,,ALCANZÓ VACANTE
178770,,,,,
135303,,,,,ALCANZÓ VACANTE
170621,,,,,ALCANZÓ VACANTE
103918,,,,,ALCANZÓ VACANTE
156271,,,,,ALCANZÓ VACANTE
133378,,,,,ALCANZÓ VACANTE
172575,,,,,ALCANZÓ VACANTE
166831,,,,,
174468,,,,,
185324,,,,,
163315,,,,,ALCANZÓ VACANTE
188447,,,,,
113630,,,,,
175878,,,,,
194320,,,,,ALCANZÓ VACANTE
197611,,,,,ALCANZÓ VACANTE
151571,,,,,
118601,,,,,
119467,,,,,
195522,,,,,
110624,,,,,
117223,,,,,ALCANZÓ VACANTE
135219,,,,,
103751,,,,,
118022,,,,,
135499,,,,,
154646,,,,,
123997,,,,,ALCANZÓ VACANTE
134882,,,,,ALCANZÓ VACANTE
171973,,,,,
172819,,,,,
186096,,,,,ALCANZÓ VACANTE
184680,,,,,
156038,,,,,
160251,,,,,ALCANZÓ VACANTE
164951,,,,,ALCANZÓ VACANTE
183545,,,,,
170488,,,,,
179141,,,,,
177277,,,,,
190405,,,,,
141244,,,,,
183935,,,,,ALCANZÓ VACANTE
576694,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
653235,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
652363,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
182798,,,,,
101499,,,,,
195270,,,,,
119503,,,,,
145594,,,,,ALCANZÓ VACANTE
158198,,,,,
141289,,,,,
171539,,,,,ALCANZÓ VACANTE
100642,,,,,ALCANZÓ VACANTE
123238,,,,,
110186,,,,,
153067,,,,,
184119,,,,,ALCANZÓ VACANTE
117507,,,,,
173648,,,,,
166604,,,,,
133676,,,,,
154297,,,,,
167137,,,,,
193150,,,,,
192310,,,,,ALCANZÓ VACANTE
167017,,,,,
113924,,,,,
133099,,,,,ALCANZÓ VACANTE
145756,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
156685,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
195473,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
170204,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
216070,,,,,
218625,,,,,
218889,,,,,
211677,,,,,ALCANZÓ VACANTE
168975,,,,,
156784,,,,,ALCANZÓ VACANTE
179627,,,,,
180392,,,,,ALCANZÓ VACANTE
138107,,,,,
136331,,,,,
107693,,,,,
155687,,,,,
102848,,,,,
184478,,,,,ALCANZÓ VACANTE
141333,,,,,
179166,,,,,
190337,,,,,
168766,,,,,ALCANZÓ VACANTE
163906,,,,,
167068,,,,,
178655,,,,,ALCANZÓ VACANTE
849134,,,,,
899084,,,,,
881643,,,,,
847769,,,,,
862932,,,,,
897533,,,,,
861023,,,,,ALCANZÓ VACANTE
891631,,,,,
848245,,,,,
875841,,,,,
869777,,,,,
899528,,,,,
860643,,,,,
869798,,,,,
859870,,,,,
895455,,,,,
856080,,,,,
873947,,,,,
851924,,,,,
891877,,,,,
861447,,,,,
853783,,,,,
858159,,,,,
846571,,,,,
852787,,,,,
893985,,,,,
870636,,,,,
869128,,,,,ALCANZÓ VACANTE
861980,,,,,
853184,,,,,
872642,,,,,
845733,,,,,
859111,,,,,
859811,,,,,
899775,,,,,
847680,,,,,
855883,,,,,
869845,,,,,
860620,,,,,
852014,,,,,
898753,,,,,
870406,,,,,
849448,,,,,
868333,,,,,
864085,,,,,ALCANZÓ VACANTE
845558,,,,,
894267,,,,,
880247,,,,,
882150,,,,,ALCANZÓ VACANTE
883790,,,,,
845589,,,,,ALCANZÓ VACANTE
869012,,,,,
855574,,,,,
860721,,,,,
888796,,,,,
887371,,,,,
849351,,,,,
862161,,,,,
891940,,,,,
847487,,,,,
892530,,,,,
871318,,,,,
887334,,,,,
865838,,,,,
895100,,,,,
882280,,,,,
847321,,,,,
883165,,,,,
868331,,,,,
892769,,,,,
888756,,,,,
895586,,,,,
857290,,,,,
879808,,,,,
885897,,,,,
877525,,,,,
888961,,,,,
870095,,,,,
882648,,,,,ALCANZÓ VACANTE
849290,,,,,
896250,,,,,
891128,,,,,
884207,,,,,
898700,,,,,
845704,,,,,
895844,,,,,
873758,,,,,
894139,,,,,
877907,,,,,
892465,,,,,
895029,,,,,ALCANZÓ VACANTE
866522,,,,,AUSENTE
874450,,,,,
890095,,,,,
860756,,,,,
860940,,,,,
872988,,,,,
861500,,,,,
889317,,,,,
864546,,,,,
884515,,,,,
866915,,,,,
874656,,,,,
878977,,,,,
874604,,,,,
873436,,,,,AUSENTE
859197,,,,,
897165,,,,,
845143,,,,,
856729,,,,,
890226,,,,,
869717,,,,,
855164,,,,,
846305,,,,,
868844,,,,,
876264,,,,,
893312,,,,,
859416,,,,,
876726,,,,,
850809,,,,,
862126,,,,,
883673,,,,,
851530,,,,,
863807,,,,,
879502,,,,,
894435,,,,,
889356,,,,,
897391,,,,,
873312,,,,,
854613,,,,,
864286,,,,,
873683,,,,,
870996,,,,,
881592,,,,,
857279,,,,,
883175,,,,,
888103,,,,,
874168,,,,,
884186,,,,,
859629,,,,,
885701,,,,,
884558,,,,,
863824,,,,,ALCANZÓ VACANTE
894794,,,,,
855654,,,,,
890384,,,,,
862700,,,,,ALCANZÓ VACANTE
885117,,,,,
871773,,,,,
853057,,,,,
883187,,,,,
895181,,,,,
861156,,,,,
882025,,,,,
867755,,,,,
874246,,,,,
890697,,,,,
860872,,,,,
864737,,,,,
869188,,,,,
889547,,,,,
895668,,,,,
869586,,,,,
880015,,,,,
898827,,,,,
881283,,,,,
898237,,,,,
866287,,,,,
868139,,,,,
890995,,,,,
877365,,,,,
885823,,,,,
855868,,,,,
879810,,,,,
853734,,,,,
874221,,,,,ALCANZÓ VACANTE
867475,,,,,
879980,,,,,
883752,,,,,
849027,,,,,
863277,,,,,
891045,,,,,
881474,,,,,
895011,,,,,
880564,,,,,
868062,,,,,
898673,,,,,
892839,,,,,
888618,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
887359,,,,,ALCANZÓ VACANTE
855343,,,,,
887745,,,,,
883482,,,,,
881923,,,,,
891353,,,,,
857121,,,,,
878491,,,,,
886989,,,,,
856558,,,,,
863187,,,,,
848129,,,,,
883333,,,,,
860133,,,,,
892043,,,,,
893685,,,,,
889381,,,,,
869000,,,,,
860486,,,,,
875126,,,,,
883801,,,,,ALCANZÓ VACANTE
898032,,,,,
893785,,,,,
869712,,,,,
864954,,,,,
891471,,,,,
895768,,,,,
869022,,,,,
894193,,,,,
861270,,,,,
849238,,,,,
849891,,,,,
882514,,,,,
888856,,,,,
848525,,,,,
882024,,,,,
856434,,,,,
870327,,,,,
875972,,,,,
896918,,,,,
876331,,,,,
876664,,,,,
865669,,,,,
881399,,,,,
846207,,,,,
848675,,,,,
873283,,,,,
889515,,,,,
861139,,,,,
872226,,,,,
897469,,,,,
880414,,,,,ALCANZÓ VACANTE
885238,,,,,
870122,,,,,
851670,,,,,
893962,,,,,
878674,,,,,
867294,,,,,
858221,,,,,
882050,,,,,
870878,,,,,
889831,,,,,
853182,,,,,
882381,,,,,
860122,,,,,
571017,,,,,
652373,,,,,ALCANZÓ VACANTE
658933,,,,,ALCANZÓ VACANTE
659268,,,,,
646725,,,,,
650791,,,,,ALCANZÓ VACANTE
654814,,,,,
573648,,,,,ALCANZÓ VACANTE
745222,,,,,ALCANZÓ VACANTE
794703,,,,,
730147,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
757928,,,,,
805998,,,,,
823699,,,,,ALCANZÓ VACANTE
737869,,,,,
778369,,,,,
704984,,,,,
837116,,,,,ALCANZÓ VACANTE
694012,,,,,
799349,,,,,ALCANZÓ VACANTE
841458,,,,,ALCANZÓ VACANTE
841837,,,,,
688427,,,,,
390765,,,,,
355406,,,,,
370010,,,,,ALCANZÓ VACANTE
335479,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
366225,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
332399,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
376424,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
397930,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
385441,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
323565,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
337551,,,,,
347328,,,,,
368809,,,,,
327128,,,,,
373026,,,,,ALCANZÓ VACANTE
344916,,,,,
374582,,,,,
389319,,,,,
312799,,,,,
356526,,,,,ALCANZÓ VACANTE
319416,,,,,
393709,,,,,
356320,,,,,ALCANZÓ VACANTE
318001,,,,,
349613,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
328029,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
394309,,,,,
373572,,,,,
314602,,,,,ALCANZÓ VACANTE
365348,,,,,
355257,,,,,
366637,,,,,
398802,,,,,
397204,,,,,
325391,,,,,
379745,,,,,
341175,,,,,ALCANZÓ VACANTE
362363,,,,,ALCANZÓ VACANTE
318990,,,,,
329220,,,,,
323181,,,,,
357000,,,,,ALCANZÓ VACANTE
376020,,,,,AUSENTE
318202,,,,,
358436,,,,,
369286,,,,,ALCANZÓ VACANTE
382501,,,,,ALCANZÓ VACANTE
372632,,,,,
352507,,,,,
325099,,,,,
391716,,,,,ALCANZÓ VACANTE
337946,,,,,
327915,,,,,
368062,,,,,
355826,,,,,
398875,,,,,ALCANZÓ VACANTE
332081,,,,,
347276,,,,,
325790,,,,,
373570,,,,,ALCANZÓ VACANTE
326870,,,,,
357722,,,,,ALCANZÓ VACANTE
357821,,,,,
350830,,,,,
367670,,,,,
337711,,,,,
351301,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
337212,,,,,
324524,,,,,
310124,,,,,
336923,,,,,ALCANZÓ VACANTE
336578,,,,,
374387,,,,,
345219,,,,,ALCANZÓ VACANTE
356580,,,,,
380469,,,,,AUSENTE
390911,,,,,
336633,,,,,
339318,,,,,
349005,,,,,
332384,,,,,
378540,,,,,
397363,,,,,
358331,,,,,
362380,,,,,ALCANZÓ VACANTE
371703,,,,,
364563,,,,,
332144,,,,,
314122,,,,,
333315,,,,,
394141,,,,,
359115,,,,,ALCANZÓ VACANTE
353137,,,,,
346479,,,,,
354131,,,,,
348992,,,,,
388690,,,,,
379780,,,,,ALCANZÓ VACANTE
324968,,,,,ALCANZÓ VACANTE
380196,,,,,
366648,,,,,
339549,,,,,
387687,,,,,
350208,,,,,ALCANZÓ VACANTE
340459,,,,,ALCANZÓ VACANTE
368312,,,,,ALCANZÓ VACANTE
357810,,,,,
379905,,,,,ALCANZÓ VACANTE
369428,,,,,
367417,,,,,ALCANZÓ VACANTE
343539,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
373685,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
390576,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
336703,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
378094,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
369135,,,,,ALCANZÓ VACANTE
393217,,,,,
361434,,,,,
313719,,,,,ALCANZÓ VACANTE
344331,,,,,ALCANZÓ VACANTE
313458,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
375964,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
341327,,,,,
374641,,,,,
345832,,,,,
363773,,,,,
311898,,,,,
336085,,,,,
327206,,,,,
310883,,,,,ALCANZÓ VACANTE
326445,,,,,ALCANZÓ VACANTE
336881,,,,,
371396,,,,,ALCANZÓ VACANTE
388434,,,,,ALCANZÓ VACANTE
331561,,,,,
395570,,,,,
333474,,,,,ALCANZÓ VACANTE
322420,,,,,
322500,,,,,
366834,,,,,
356750,,,,,AUSENTE
365281,,,,,
343900,,,,,
327833,,,,,
340997,,,,,ALCANZÓ VACANTE
346958,,,,,
338625,,,,,
324900,,,,,
360714,,,,,
330508,,,,,ALCANZÓ VACANTE
360540,,,,,
325225,,,,,
345492,,,,,
352958,,,,,
318208,,,,,
371523,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
311032,,,,,
335964,,,,,
323592,,,,,
323884,,,,,AUSENTE
340484,,,,,AUSENTE
361220,,,,,
378130,,,,,
381563,,,,,
382613,,,,,ALCANZÓ VACANTE
316486,,,,,
341941,,,,,
339685,,,,,
367371,,,,,
312510,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
354673,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
348401,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
371902,,,,,ALCANZÓ VACANTE
371714,,,,,ALCANZÓ VACANTE
316760,,,,,
355977,,,,,
367648,,,,,
339371,,,,,
366623,,,,,
320739,,,,,ALCANZÓ VACANTE
324570,,,,,
324354,,,,,
317637,,,,,ALCANZÓ VACANTE
322143,,,,,ALCANZÓ VACANTE
399443,,,,,ALCANZÓ VACANTE
383617,,,,,
334082,,,,,ALCANZÓ VACANTE
346571,,,,,
379578,,,,,
387449,,,,,ALCANZÓ VACANTE
366686,,,,,
389806,,,,,
318327,,,,,
312372,,,,,
380109,,,,,
390156,,,,,
364954,,,,,
337776,,,,,ALCANZÓ VACANTE
349842,,,,,ALCANZÓ VACANTE
397537,,,,,
346469,,,,,ALCANZÓ VACANTE
387596,,,,,
358229,,,,,AUSENTE
355518,,,,,
335213,,,,,ALCANZÓ VACANTE
339382,,,,,
375629,,,,,
374693,,,,,
320700,,,,,
382838,,,,,
341483,,,,,
381954,,,,,
353321,,,,,
394605,,,,,ALCANZÓ VACANTE
387225,,,,,
356781,,,,,
319836,,,,,
321591,,,,,
386187,,,,,ALCANZÓ VACANTE
392656,,,,,
314716,,,,,ALCANZÓ VACANTE
329749,,,,,
354639,,,,,ALCANZÓ VACANTE
393292,,,,,ALCANZÓ VACANTE
352444,,,,,ALCANZÓ VACANTE
357154,,,,,ALCANZÓ VACANTE
706927,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
650220,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
587487,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
588481,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
650010,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
652329,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
818298,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
211444,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
218993,,,,,ALCANZÓ VACANTE
215795,,,,,ALCANZÓ VACANTE
219136,,,,,
212418,,,,,
215536,,,,,
216651,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
148152,,,,,
176485,,,,,
187977,,,,,
192147,,,,,ALCANZÓ VACANTE
194849,,,,,
174209,,,,,ALCANZÓ VACANTE
214827,,,,,AUSENTE
214339,,,,,ALCANZÓ VACANTE
211548,,,,,ALCANZÓ VACANTE
217089,,,,,ALCANZÓ VACANTE
151901,,,,,ALCANZÓ VACANTE
135490,,,,,
188657,,,,,
190797,,,,,
134560,,,,,
167813,,,,,ALCANZÓ VACANTE
192539,,,,,ALCANZÓ VACANTE
111246,,,,,ALCANZÓ VACANTE
184143,,,,,
172627,,,,,
159596,,,,,
192571,,,,,
174190,,,,,
132238,,,,,ALCANZÓ VACANTE
177625,,,,,
114412,,,,,ALCANZÓ VACANTE
726507,,,,,
831927,,,,,
691602,,,,,
836505,,,,,
734485,,,,,
831874,,,,,ALCANZÓ VACANTE
789946,,,,,
844546,,,,,
833759,,,,,ALCANZÓ VACANTE
687499,,,,,
715305,,,,,ALCANZÓ VACANTE
833822,,,,,
757530,,,,,
685301,,,,,
754278,,,,,
729927,,,,,ALCANZÓ VACANTE
687569,,,,,
738820,,,,,ALCANZÓ VACANTE
800776,,,,,
724114,,,,,ALCANZÓ VACANTE
745220,,,,,
831607,,,,,
686614,,,,,
758636,,,,,ALCANZÓ VACANTE
799055,,,,,
747838,,,,,ALCANZÓ VACANTE
807726,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
647939,,,,,
570334,,,,,ALCANZÓ VACANTE
659396,,,,,ALCANZÓ VACANTE
657835,,,,,ALCANZÓ VACANTE
586964,,,,,ALCANZÓ VACANTE
654815,,,,,ALCANZÓ VACANTE
561097,,,,,ALCANZÓ VACANTE
651203,,,,,ALCANZÓ VACANTE
572420,,,,,ALCANZÓ VACANTE
647983,,,,,ALCANZÓ VACANTE
649699,,,,,
552504,,,,,ALCANZÓ VACANTE
649655,,,,,ALCANZÓ VACANTE
553978,,,,,ALCANZÓ VACANTE
646257,,,,,ALCANZÓ VACANTE
647733,,,,,
650926,,,,,ALCANZÓ VACANTE
657644,,,,,
568716,,,,,ALCANZÓ VACANTE
652842,,,,,ALCANZÓ VACANTE
658753,,,,,
652520,,,,,ALCANZÓ VACANTE
588237,,,,,
645676,,,,,
649988,,,,,
656425,,,,,ALCANZÓ VACANTE
654541,,,,,
649032,,,,,ALCANZÓ VACANTE
554752,,,,,ALCANZÓ VACANTE
582718,,,,,
650925,,,,,
593797,,,,,
593175,,,,,ALCANZÓ VACANTE
648782,,,,,
594491,,,,,ALCANZÓ VACANTE
651932,,,,,
657861,,,,,
654297,,,,,
651744,,,,,
647258,,,,,
651690,,,,,
650521,,,,,ALCANZÓ VACANTE
655478,,,,,ALCANZÓ VACANTE
645081,,,,,
564296,,,,,ALCANZÓ VACANTE
654295,,,,,
659413,,,,,ALCANZÓ VACANTE
551185,,,,,ALCANZÓ VACANTE
808816,,,,,
824770,,,,,
766093,,,,,
690185,,,,,
692144,,,,,
810598,,,,,
751901,,,,,
794451,,,,,
686277,,,,,
741103,,,,,
711285,,,,,ALCANZÓ VACANTE
735713,,,,,
803975,,,,,
756964,,,,,
714668,,,,,
742326,,,,,
702286,,,,,ALCANZÓ VACANTE
752851,,,,,ALCANZÓ VACANTE
787514,,,,,
705082,,,,,
821063,,,,,
750420,,,,,
727777,,,,,
714373,,,,,
763542,,,,,
737369,,,,,
821512,,,,,
760646,,,,,
685521,,,,,
718588,,,,,
691924,,,,,
685107,,,,,
733986,,,,,
834547,,,,,
737829,,,,,
691245,,,,,ALCANZÓ VACANTE
792501,,,,,
768781,,,,,ALCANZÓ VACANTE
657005,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
656094,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
654890,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
551146,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
654659,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
646894,,,,,ALCANZÓ VACANTE
658192,,,,,
656605,,,,,
651048,,,,,
554731,,,,,
655508,,,,,ALCANZÓ VACANTE
591396,,,,,
587105,,,,,ALCANZÓ VACANTE
656905,,,,,ALCANZÓ VACANTE
566349,,,,,ALCANZÓ VACANTE
560316,,,,,
655886,,,,,
788632,,,,,ALCANZÓ VACANTE
794135,,,,,
751163,,,,,
786295,,,,,ALCANZÓ VACANTE
789440,,,,,
691294,,,,,
753237,,,,,
686871,,,,,
217521,,,,,ALCANZÓ VACANTE
213887,,,,,ALCANZÓ VACANTE
149608,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
156924,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
214152,,,,,
215656,,,,,
210184,,,,,
216158,,,,,ALCANZÓ VACANTE
213198,,,,,
215116,,,,,
217340,,,,,ALCANZÓ VACANTE
212394,,,,,ALCANZÓ VACANTE
215548,,,,,
757962,,,,,
694717,,,,,ALCANZÓ VACANTE
839969,,,,,ALCANZÓ VACANTE
844267,,,,,ALCANZÓ VACANTE
690923,,,,,
719226,,,,,ALCANZÓ VACANTE
807102,,,,,
772261,,,,,ALCANZÓ VACANTE
729999,,,,,
760459,,,,,ALCANZÓ VACANTE
735062,,,,,ALCANZÓ VACANTE
704425,,,,,ALCANZÓ VACANTE
398309,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
395817,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
338613,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
803659,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
805119,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
658548,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
650318,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
813477,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
362862,,,,,
345987,,,,,
362124,,,,,
355534,,,,,
335590,,,,,
354741,,,,,
333847,,,,,
337328,,,,,
359362,,,,,
320882,,,,,
363062,,,,,
364211,,,,,
360865,,,,,
346341,,,,,
350534,,,,,
332262,,,,,
380860,,,,,
362789,,,,,
397563,,,,,
373772,,,,,ALCANZÓ VACANTE
359792,,,,,
385334,,,,,
326160,,,,,ALCANZÓ VACANTE
327209,,,,,
355893,,,,,
339009,,,,,
344320,,,,,
686342,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
692594,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
588346,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
652792,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
557096,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
581871,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
586984,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
586744,,,,,
656327,,,,,
572481,,,,,
654021,,,,,ALCANZÓ VACANTE
585211,,,,,
585165,,,,,ALCANZÓ VACANTE
647754,,,,,
659150,,,,,
579026,,,,,
589827,,,,,
649107,,,,,
586764,,,,,ALCANZÓ VACANTE
649351,,,,,
651602,,,,,
645102,,,,,
560864,,,,,
655631,,,,,
648087,,,,,
565025,,,,,
650818,,,,,
650118,,,,,
649287,,,,,
653673,,,,,
550066,,,,,
562951,,,,,
656041,,,,,
654348,,,,,
564056,,,,,
653355,,,,,
656888,,,,,
658086,,,,,
652097,,,,,
645320,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
648066,,,Articulo N° 68 del Reglamento de Admision 2026-II,Articulo N° 68 del Reglamento de Admision 2026-II,ALCANZÓ VACANTE
